index,value
143,0.9974478062531045
144,0.8402189915505957
145,0.7970192836775231
146,-0.1836205226531381
147,-0.43840784888663836
148,-0.41921097813287317
149,0.2556086142265518
150,1.0090801677102608
151,0.11498009106653972
152,0.9234462184899928
153,0.007058745217619289
154,-0.16291659954247292
155,0.23102624605949484
156,0.1737189121104971
157,0.020700244852162486
158,0.287036466008154
159,-0.30881805234771775
160,-0.9151614886514854
161,-0.982001373145061
162,0.1265700452227636
163,0.005916458079872858
164,1.90955032224913
165,1.837371045662382
166,-1.4126332293275183
167,-1.6402919416859034
168,0.27078595694141727
169,0.23651389838463854
170,-0.2367968627421534
171,-1.0749370723289902
172,0.41010131675986505
173,1.3514106462317979
174,1.8207338985471977
175,1.9757257541061
176,3.120273144003634
177,3.473433874800994
178,1.7226183903555654
179,2.232669171719799
180,2.0673951310788787
181,1.6469660677093783
182,2.163309285808486
183,1.8671993980869628
184,-1.3464353656238177
185,0.41291805920779545
186,1.3887003517322762
187,1.057806078104611
188,0.5267385373580762
189,0.6743761836560079
190,-0.7111740706510906
191,-0.29809229641334034
192,-0.4835755127299901
193,-0.7639900281826195
194,-1.5725100798040552
195,-2.0152697684878915
196,-0.6066828682566467
197,0.8193405948102348
198,1.1992775764797456
199,0.9738493215015565
200,-0.050131459902178266
201,0.6751419382248708
202,2.1848068420861146
203,0.2425818614913997
204,1.3804538844358927
205,-0.9922838517097903
206,-1.183450350301725
207,-0.6213081856220614
208,-1.8930990524496956
209,-3.1261249207829604
210,-2.471532413200782
211,-1.2240875202715233
212,-1.5159274416703508
213,0.05535368732935719
214,-0.7328714320701732
215,1.131410687009458
216,1.082104092762656
217,1.1550917846546596
218,1.5967637194590452
219,1.6782760182276169
220,3.272314920496985
221,4.9879507458307755
222,4.785875933369253
223,3.9022897685809848
224,2.1408456042396695
225,1.0653440371487746
226,0.9147906205882002
227,0.6762331704341243
228,0.53112459625473
229,0.45650435784634613
230,0.8835684262896941
231,-0.5996540428596374
232,-1.5351815644393052
233,-0.18298345925771087
234,0.6827565987864272
235,0.044561599984025424
236,1.3332113405811676
237,0.45683837477427824
238,0.13652053443467532
239,-1.7094286106667331
240,-0.6058920517016464
241,-0.5237593352297076
242,0.624587680549321
243,1.2401641868912232
244,1.153610627687331
245,1.1465759869074645
246,2.1766592601798727
247,1.6953483326039798
248,1.2987672968726696
249,1.1841397264844657
250,1.825255071464749
251,2.4896514466127564
252,4.050700947147984
253,3.3841538655609895
254,4.1649962223971855
255,2.9144143650607828
256,3.1122696998713737
257,2.8050964712464137
258,4.156250940078428
259,4.181151826664371
260,3.146534268925799
261,3.2950434639263415
262,3.1906337800727096
263,2.439788191438086
264,1.8247637550463203
265,0.6533587723951924
266,3.359686897739584
267,3.0386352049428433
268,3.605493137402462
269,1.9476785802026606
270,0.618661652515383
271,0.4219881952416489
272,0.2594184973883525
273,1.072708741310234
274,-0.041924042566831354
275,0.5544509979233622
276,2.036836798540582
277,0.8676654055302142
278,1.69797772001212
279,0.5333790768538006
280,0.8503347018071072
281,1.1369703404962415
282,2.7547127054242937
283,1.701678018925675
284,1.665652896253388
285,2.5103208795610303
286,1.0125458205407143
287,0.9023440825639477
288,-0.052417495421800187
289,-0.6959720620823004
290,0.14086306798087767
291,0.8707050192510974
292,3.368205385707557
293,4.290430004413448
294,4.986261156760768
295,4.12155818124625
296,3.2524065680797514
297,2.9505748126487985
298,0.28123205097055726
299,1.9438150184462395
300,1.027622038858181
301,-0.1416764050053505
302,-0.535146588778907
303,0.46200881469145355
304,1.676150993985782
305,1.08639695959513
306,1.3964675910533226
307,1.165377326956287
308,0.028414378176370936
309,0.2268248398067899
310,0.25193542990435025
311,-1.2930087527449077
312,0.030734482089983084
313,-1.5170339720862445
314,-1.0282058290866753
315,-1.8974893621960112
316,-2.401262467311085
317,-2.718488185905419
318,-1.581481534863518
319,-2.574928395186455
320,-2.356388798452551
321,-0.428718880904718
322,-1.0389838653569157
323,-0.8943260811292327
324,-0.07599603925421772
325,-0.6282960324675149
326,-0.040334410176071034
327,-0.6773108663790975
328,0.14152972105765205
329,0.19972370773500173
330,-0.7497840180769823
331,0.788321018109224
332,0.5914934795330197
333,0.2390474525327726
334,-0.7056596333741071
335,-1.0540176699479602
336,-0.9766885033351961
337,-0.6428834934636363
338,0.5669335293959047
339,-0.8213425616328285
340,-1.033035039618099
341,0.3323851232642062
342,0.47832945079004624
343,0.8285790382146756
344,2.3109507453080087
345,2.3152801888730856
346,2.447616380244005
347,2.0527549940521466
348,3.52549933950161
349,4.059455535615303
350,2.741647412575949
351,2.8908353675457716
352,1.3205875687133037
353,2.220819627630141
354,2.56976435782242
355,2.0341311623793694
356,1.336100444027448
357,-0.6511374606986775
358,0.21751979938038568
359,0.07442262220908741
360,-0.24241560866181383
361,0.5224322833340764
362,-0.21617966269893701
363,-0.7668387140140148
364,-1.343293516191889
365,-2.492991979928552
366,0.2916896324849154
367,0.05383832779973052
368,-0.304753371606835
369,0.6406077628981741
370,-2.606446211605316
371,-2.2487522983702957
372,-1.9022261890796321
373,-2.5932410290567645
374,-1.751096009575741
375,-3.523512481650097
376,-3.0040445359072017
377,-1.6924690307805352
378,-3.693520568479411
379,-4.631042504731132
380,-4.1489384956482525
381,-3.6130915033992443
382,-3.80014076175126
383,-2.9627801086833045
384,-2.3804426323990726
385,-3.4868763476762368
386,-3.1881713151288187
387,-4.118784357294819
388,-5.7186479510304515
389,-7.421366131280832
390,-5.434944719232143
391,-4.908009286733657
392,-2.3786044529855
393,-3.6527384354636014
394,-3.630157180409542
395,-2.9189297350607557
396,-2.797036139856473
397,-2.048504818395365
398,-1.766026922742083
399,-2.284877934024904
400,-4.439774531281927
401,-4.888593199507722
402,-2.595809752631973
403,-1.598139720640877
404,-0.13503051019946177
405,-0.8512000827403224
406,-1.061646558038221
407,-1.9221580407291494
408,-1.3814403547009644
409,-1.2477364137555635
410,-0.7401696279217953
411,1.0033022473211592
412,-0.11150238723720485
413,0.5167557982743934
414,-1.0888141773451305
415,0.05450081195157774
416,-0.5186815873774486
417,-0.6356131602947439
418,-0.5258171832653211
419,1.0780637690685835
420,0.7632314849957342
421,0.029298778631965616
422,-1.2812378747424655
423,-0.9346574062973637
424,-1.7711693069444014
425,-2.130623217860759
426,-1.9582549237388471
427,-1.1143542243816542
428,-1.78420044166198
429,-0.9677163504893856
430,0.826703622095386
431,-0.9089355422768554
432,0.46872817178492554
433,2.431389120096508
434,1.3546733382133196
435,1.6452016765488457
436,-0.09599976646918207
437,0.1385156444778221
438,-0.32791182352001236
439,-0.0936378161943735
440,-1.118429863149511
441,-1.8952485070233673
442,-2.1826698015001353
443,-2.6938373768145647
444,-3.0382169256479825
445,-2.9172536046541664
446,-3.7255980714079024
447,-3.450502153348854
448,-2.5910843574456965
449,-4.6582005818003855
450,-3.9057096163183735
451,-4.212166338659172
452,-4.849587143377382
453,-5.619642298379545
454,-5.7832034808652
455,-5.820488616555506
456,-4.76407293801326
457,-5.476241326071684
458,-3.776622445860776
459,-4.193182091170261
460,-3.0431784273272586
461,-1.6591093713716556
462,-2.790663720486317
463,-1.4529525360107574
464,0.8089354522326899
465,0.11580078480652711
466,0.5648644461084786
467,0.2456116100920723
468,0.1952405593451484
469,-0.10899545299132349
470,-0.6729600759767811
471,0.08324271029361796
472,0.8912369555018482
473,0.7019286361057394
474,2.0616897810525794
475,2.7978857922409723
476,3.042690304694383
477,1.833194018955571
478,3.4295885048731902
479,4.209472622038087
480,1.403831027523998
481,0.06207017523501546
482,-0.445564210293406
483,0.5416345081910615
484,1.6888610321959838
485,1.1325741214413616
486,1.196562761629494
487,1.7038650008331064
488,0.16464514658481555
489,0.723973925389097
490,0.303206177569491
491,0.4380524542625185
492,0.3204140522939992
493,-0.9113717464121178
494,-1.7718999877300283
495,-1.4658315364351395
496,-1.1172854054312893
497,-1.2138337937160912
498,0.030649366720176596
499,-0.3327348364248322
500,-1.5003282370094306
501,-1.620974313189494
502,-1.55317282608347
503,-1.4513380378422203
504,-0.0701054365301037
505,0.4512134971856548
506,1.4383122665777113
507,1.8470079567266966
508,1.406064491103756
509,2.2341642440768146
510,1.640350871625628
511,1.6451993523923845
512,0.3999190258267974
513,0.44466499141286553
514,0.05747588061276482
515,0.4254963954909746
516,2.1836122770156745
517,4.233517632912142
518,4.624144862806633
519,3.9085208804964897
520,4.15553359773233
521,3.769783591924707
522,2.6049148871988965
523,2.1597617170362566
524,1.5943264275882685
525,0.7597172184152526
526,2.035308061707246
527,1.1987398336933812
528,0.5310504304657164
529,1.1642420748851459
530,0.3045547548723523
531,-0.881457039524862
532,-1.5907185144728349
533,-0.8601533293832497
534,-0.34448466481046125
535,0.01678194775870906
536,-0.4392720551343546
537,-1.2755440155569393
538,-0.16572285614330673
539,-1.5750289236272146
540,-1.5389004466437097
541,-2.6208717988135977
542,-2.620694098878129
543,-2.366619944248536
544,-0.769463399940731
545,-3.5069611156537137
546,-1.5987643793673496
547,-2.2270502867060324
548,-1.5802024618374186
549,-0.5187798568892624
550,-1.185960399090463
551,-1.0754459433792853
552,-0.39966245608261974
553,-0.44116297674486216
554,-1.0882950566570493
555,-0.7122744146291953
556,-0.4706918547225549
557,-1.872980138983624
558,-0.20621752537332383
559,0.07885175351161225
560,-2.3260961298297427
561,-2.7776347597482833
562,-0.6100306735628165
563,1.1011606486293917
564,1.239078558898803
565,-0.5983439326436839
566,-0.7123229246731815
567,0.48866072620320244
568,0.8445987038766269
569,0.42099132439278664
570,-0.3417980001135083
571,0.5726353960149282
572,0.3126987405178744
573,0.6284160883389035
574,1.0659295999807026
575,2.5862229757522504
576,2.4225958490633555
577,2.359277135236765
578,0.25887519667572945
579,1.3737361129686585
580,2.0983084562942906
581,1.8109049279525868
582,-0.6920032522970321
583,-1.1104531876091361
584,-0.8268228774298907
585,1.437156925532911
586,1.853600402723023
587,2.410791250845876
588,2.9109138341808842
589,3.8511181372822603
590,2.1777882313486536
591,1.0383640563677758
592,-0.26083548686737945
593,-0.46887699272291283
594,-0.7161270258886693
595,-0.47009498157694984
596,-1.3908228559688625
597,-1.0548779713519323
598,-1.7176660054186719
599,0.6908857778727575
600,0.09008884720822896
601,2.6615060476595405
602,3.9309693318292664
603,2.174013301296286
604,2.838266098373205
605,3.0519862921168355
606,1.08791118947709
607,1.5647251148981955
608,1.2695817270094216
609,1.458097841619626
610,0.4148378614235174
611,0.32015957857847516
612,0.7146211515969669
613,0.45435315444779806
614,-0.19415596950468422
615,-0.2951987499091851
616,-1.2043054229826005
617,-0.6532292331652192
618,-3.091600900011509
619,-1.0910909232137171
620,-0.8366940943268982
621,-0.20962408040849767
622,0.7043787810985591
623,-0.6189975612588067
624,1.7814610372751858
625,0.4189957539327236
626,0.8502330162270861
627,1.0745499336658737
628,2.2542171648758007
629,1.931764290049994
630,0.25366958763791536
631,0.5644519124288432
632,-1.9678231025171555
633,-1.851647589147208
634,-2.013374889081852
635,-0.1277199545887433
636,-0.3694105268729478
637,-0.7462439752631996
638,-1.3747787633371962
639,-2.008723266161924
640,-2.245698847746165
641,-1.293376342099846
642,-2.405941958044936
643,-2.2411663875509444
644,-3.358666366798041
645,-3.0105540173275376
646,-2.3848262679275325
647,-3.253633522294486
648,-3.3312111044120307
649,-2.719850371850817
650,-1.5336529811490238
651,-0.34549558649113554
652,-0.40190732667063955
653,-1.3407675990038406
654,-2.766695298527032
655,-1.569328709798387
656,0.06503076088727622
657,0.4222361266644224
658,1.9279043711981931
659,1.1835689731725059
660,0.6125723676620904
661,2.0944015046997824
662,0.7674537076842358
663,1.2579589777104285
664,1.455602857676591
665,1.390167420281345
666,2.9180370765028742
667,1.597377423925853
668,0.9269652320869217
669,-1.310987051139247
670,-2.1675614253231172
671,-2.3588725134201707
672,-2.395693041400969
673,-2.2416755725320554
674,-1.6063948040738496
675,-2.03723865846079
676,-3.7213916198166754
677,-3.011360250469644
678,-2.137763979226608
679,-2.9849731713333103
680,-3.32902650771451
681,-1.0616693987773893
682,0.12835017255271286
683,1.2016602625856851
684,1.6932978209722025
685,1.5854536615719501
686,0.8336496182976102
687,1.282531959483571
688,0.8894220623317577
689,0.3121045517753597
690,0.2527654676557404
691,0.1326292734150329
692,1.0054650112732202
693,-0.11132213118919809
694,2.410182031878499
695,1.0341120858608943
696,0.44813798467866595
697,1.328494882119214
698,0.2862591984829167
699,-0.24248705813040963
700,-0.1790656140631705
701,-3.137572912360438
702,-3.1783049908611702
703,-3.6731967570006834
704,-3.371598680760268
705,-2.364436809474762
706,-1.3666964909574337
707,0.34981146589099943
708,1.7494404363340934
709,2.5277314750115876
710,2.109545557682134
711,2.8442952310978926
712,1.4168089209357109
713,1.1085358902166358
714,2.393473449048554
715,2.833022153515935
716,1.0026672856526244
717,0.25828730255125143
718,1.1346152566271415
719,1.5896061516939572
720,2.441919485923492
721,0.3001746711251363
722,-1.0149094507381269
723,-1.1078761691436163
724,-1.9161338229137868
725,-1.6506378582555787
726,-1.3796577647138617
727,-0.8113399338206726
728,-0.8079588957431488
729,-0.10557740845991281
730,0.711463958174311
731,0.7765742061562613
732,-0.5533925832899306
733,0.8490050574309873
734,0.9599664754359635
735,1.262552667872632
736,1.2661964239877324
737,-0.5261918279388667
738,0.1560403967068431
739,-0.5076148291440722
740,-1.6405949492255405
741,-0.07973043883955055
742,-0.35599987030905755
743,0.007493227897779675
744,0.9235460928173228
745,2.4340670385783394
746,0.26212862397611203
747,-0.5074121637403786
748,0.2679374327715206
749,-0.4273411497618491
750,-3.6302220718791336
751,-2.9230804010775016
752,-2.24025742775816
753,-1.087016239189333
754,-0.6750421139884589
755,-1.0003872019754287
756,-0.6173335502093119
757,-0.5420872840130855
758,-0.9520592202156176
759,-0.5336392493914197
760,-0.0777756856871008
761,-1.0690701262723068
762,0.14284233736125385
763,0.9730587025496391
764,1.6373355204350735
765,-1.35577167985577
766,-1.0168373779473905
767,-0.9719812780289241
768,-1.8174987853565683
769,-0.9435023964276417
770,-2.300516054525118
771,-0.6996173566680948
772,-0.19031349657575108
773,-0.6553457145034538
774,0.8919497811234463
775,1.2376813879377808
776,1.4033742340082855
777,-0.10405633685680615
778,0.45584290085570084
779,1.8190574764331495
780,2.6691457036338986
781,0.9816950679157856
782,2.24569053233041
783,3.5336973964517506
784,3.8650413527260605
785,2.906109224360204
786,0.9633488972656592
787,-0.09276266521456122
788,-0.6600786523930252
789,-0.28590978108286685
790,0.3106865167453148
791,-0.48787954606539596
792,-2.07043528385307
793,-2.185555267119862
794,-3.208676367668319
795,-1.4006087652381993
796,-2.4493011591753313
797,-1.6202550404489073
798,-0.5704520972304123
799,-1.500712839417936
800,-0.29426198709453544
801,-0.4263519341050115
802,-1.1971619144252421
803,-2.0100394726228847
804,-1.6388798884983082
805,-0.35371499432393394
806,-2.2594115418072533
807,-1.3477931357234474
808,-1.345419369306308
809,-1.9546545922903529
810,-1.8164766711278606
811,-1.6040256166136855
812,-1.4717113219440934
813,-0.4819223064088223
814,-1.3677385287334412
815,0.7795241467511413
816,1.5182619216348632
817,0.644784375649201
818,-1.4392890917983845
819,-1.286628782798766
820,-1.5451779956010365
821,-0.6018283663343968
822,0.18213765148076355
823,2.0523121220018
824,1.5833401410110215
825,2.1159024671347364
826,1.3454580790642108
827,0.7436740595360392
828,2.1572413921990377
829,1.6753904193946363
830,1.2975519924460284
831,0.7299362644538401
832,0.9352999387208691
833,1.3836010661192966
834,1.0453083019575469
835,-0.27501220568040985
836,0.1026604955366752
837,-0.7475322787843557
838,-0.9985767103647468
839,-0.6331198594112595
840,-0.2870262521881111
841,-2.5851004781177456
842,-0.47881909032494496
843,0.4010245643202884
844,2.296867206408292
845,4.496566124520255
846,2.8736417858562886
847,1.870662178796352
848,1.8344794876689254
849,2.496628541812888
850,1.5953258608717238
851,1.0245806932537342
852,1.9392863403199345
853,0.7360219511090811
854,0.8200250688990199
855,1.7688604511136976
856,1.2135401664347951
857,1.7881710679570872
858,1.3714186232944992
859,-0.47093654183770983
860,-0.9888285768878061
861,-1.0898186495355748
862,-1.3149219453325447
863,-1.1461172634799976
864,-0.6329296811653039
865,-0.3095247832825258
866,-0.1504266809840455
867,-0.6361162803213115
868,-0.8393809387920843
869,-1.1717004994097855
870,-1.6747357135030594
871,-0.12947658964510467
872,-2.118396889414252
873,-1.6652303439568277
874,-3.1683294542944305
875,-3.4077493018565095
876,-2.208085458605111
877,-2.2851309518029344
878,-0.6615348845075903
879,-1.649732300469469
880,-1.8382763890221145
881,-2.3435377100361605
882,-2.129823443175977
883,-2.281929735280949
884,-2.483020638699905
885,-2.190792309538912
886,-0.9239575742131741
887,-0.8132861461740583
888,-0.8204244738574105
889,-1.1827957418365593
890,-1.9161549204955692
891,-3.2879962816053157
892,-4.05888560575824
893,-3.6340916489583117
894,-5.233595585676749
895,-4.0174452988513085
896,-4.068826245017468
897,-4.636244571929216
898,-4.727055149673133
899,-3.5971086357152475
900,-2.9278061648213454
901,-2.4614496302706286
902,-0.5525656583388856
903,1.6642956712998267
904,-0.07675279353376552
905,0.630560832673768
906,-0.40973096900666905
907,-1.8980174675764558
908,-2.2963476231175224
909,-1.070784531002474
910,-1.3480327058692132
911,-1.7378736874699672
912,-0.16196346236134485
913,0.2897779350351896
914,0.09560570211438565
915,1.8459777304435125
916,2.013668301323041
917,0.9462986835008114
918,-0.3147594738030348
919,-0.7087100622359637
920,-0.4430625815891571
921,0.564881016096751
922,1.330135976033488
923,1.2503795240517448
924,-0.10905921033017418
925,0.8499447312492855
926,0.8225434346751993
927,-0.39438944705114776
928,-1.5756670660133272
929,-1.1186145188559453
930,-0.6078194885979333
931,0.29332976231420793
932,-0.9890991795221696
933,1.0757619658881192
934,-0.9311755238205386
935,-0.8498888223867721
936,0.6071790269201482
937,1.5431791827093884
938,0.3238020913825579
939,0.8635473452932134
940,1.9460836310219567
941,2.36778511027431
942,0.9901802924072014
943,2.4881330252344496
944,0.43752707310384653
945,0.37429321754349304
946,-0.8048574453170037
947,-1.163894088664085
948,-1.3748518190147225
949,-0.7213785164561097
950,-1.9448211505117357
951,-1.492721592342427
952,-0.02261959189874796
953,-0.0015323247929464982
954,0.4832385196746169
955,0.7800789738720326
956,-0.15364051831399683
957,-0.569967529238478
958,-0.5024980873570006
959,-0.013082009262120886
960,1.969700790365145
961,3.2523877058549324
962,2.226331356017075
963,1.3875493362103986
964,0.0869399115977536
965,-2.3295397105207463
966,-0.7289256362351835
967,-0.15449074483095893
968,-2.167274962933559
969,-1.8983809939679344
970,0.6973028033259214
971,1.0191810671396169
972,1.3121013707184792
973,1.2590172180108061
974,0.23476949832294725
975,-1.0442979851863374
976,-1.787234419782397
977,-1.428057584366133
978,-1.5134663475074308
979,-0.6365826848794879
980,1.1855185417558722
981,1.5606368183303219
982,2.1290378397210548
983,1.4095659860699703
984,-0.15423424332012758
985,2.019599017534981
986,2.4129724684755334
987,3.2121323929254073
988,2.3139168731991395
989,0.2135821499844872
990,1.4836555638943247
991,-0.9549171407924473
992,-1.0148742885346809
993,-1.4392643904766627
994,-1.0331245071065154
995,-0.09110465122397993
996,0.720328963814451
997,-1.551276327481209
998,-0.3500971240574873
999,-2.2635169816496483
1000,-1.2759930131419737
1001,-1.566087135852135
1002,-2.519969491178262
1003,-2.716194986764365
1004,-3.6852998327700517
1005,-3.1809625833807558
1006,-1.7847258369944017
1007,-0.739251983502708
1008,-0.6184061334565694
1009,0.556746519428113
1010,0.9519353758286633
1011,2.965673241156715
1012,3.0144252255322113
1013,1.9256644219145627
1014,1.3103892413395362
1015,0.3107120219641628
1016,-0.06406292840547134
1017,-0.23339923855362446
1018,0.4661005250539144
1019,1.1570656414937035
1020,1.005053873807511
1021,1.2536294119114886
1022,0.28396007169072346
1023,-0.3488789687492186
1024,-2.8336386667000677
1025,-3.2318115723364396
1026,-3.2868473923780064
1027,-0.21578309854773625
1028,-1.5936248083937974
1029,-1.3224372971122005
1030,-1.4967249101068878
1031,-2.9119465342012214
1032,-2.2443967390706234
1033,-1.9301346552848098
1034,-3.160998689871075
1035,-5.092965785934789
1036,-4.422964661792779
1037,-5.249479596100313
1038,-3.810968198511877
1039,-3.552978491930377
1040,-2.5091346404007058
1041,-2.4721994701898216
1042,-0.5593873202513591
1043,0.2030724360291089
1044,1.7031795119165085
1045,1.548936821870659
1046,0.2595823428508872
1047,-1.2365130040465468
1048,-1.5750579037778785
1049,-1.0534850220994982
1050,-1.5450022659254188
1051,1.1787735266530415
1052,0.9322661557732199
1053,1.2588785842441652
1054,1.15650759240096
1055,-0.2944327337094077
1056,0.8345088388405577
1057,1.3786595374545578
1058,2.0645141736274115
1059,0.816754134227433
1060,0.7293200724437555
1061,0.5978016423190438
1062,1.721568266472738
1063,0.07586148517214375
1064,0.7752380797033213
1065,1.9805380911091799
1066,1.2848859265797372
1067,0.29345745871049256
1068,1.6358581341739673
1069,1.6757184831811391
1070,2.6154493395195795
1071,3.0330290940647346
1072,3.713069455072453
1073,3.01476485287816
1074,0.44035184644141623
1075,1.0297415598979591
1076,0.22345944374791682
1077,0.870435691500791
1078,0.25155424141656696
1079,1.930384966626663
1080,1.4411289492120132
1081,2.126557154828416
1082,2.997262020212003
1083,2.521156873162907
1084,2.5318506711171516
1085,2.1903045298014634
1086,0.9687947113906302
1087,2.38520355232523
1088,1.1434575826512074
1089,-0.5794911989486646
1090,-0.9611212689040505
1091,-0.6364771510679832
1092,-0.42604396862140886
1093,-0.6652068560810891
1094,-0.9863408455627269
1095,-2.991701487580945
1096,-1.862357533544528
1097,0.23412532749922899
1098,-0.5112642396191246
1099,-2.2452337867685657
1100,-1.1075509745164491
1101,-1.0832230326488537
1102,-4.977668110955774
1103,-4.970944078003255
1104,-5.687833648172886
1105,-6.008868940582171
1106,-3.024981618856921
1107,-1.5183039004377414
1108,-1.4141420305607653
1109,-1.1435283695105463
1110,0.6935234777698243
1111,-0.493979873202265
1112,0.3918235509618872
1113,-0.27452677248126084
1114,0.6803731925969038
1115,0.8605819570760129
1116,0.016714675498598064
1117,1.1664996184366712
1118,1.608610383944917
1119,3.321846290721022
1120,2.4620683061624047
1121,2.293470706761132
1122,1.2949634351321158
1123,2.417594827600241
1124,1.3298083415966047
1125,1.1700316078728397
1126,2.398000675291633
1127,2.6406524097992126
1128,2.5988739844489084
1129,2.538090467443703
1130,2.5614321074920445
1131,2.8990490617662132
1132,2.2016567432525354
1133,-0.132765363746137
1134,1.3169572846931166
1135,0.07327506721642862
1136,2.014548511185542
1137,2.0562497783546987
1138,5.082632884805216
1139,5.58709280211518
1140,5.234265344160905
1141,5.448621989122549
1142,3.2325516632808435
1143,2.9744962195481417
1144,2.194395315671574
1145,1.9239916661510261
1146,-0.4482174881106542
1147,-2.621939700915888
1148,-1.4529632856339212
1149,-1.1591667895217397
1150,-1.4215051815712103
1151,-1.284965500442912
1152,-1.7504071842949331
1153,-1.9708202867289266
1154,-0.9529315735139473
1155,-1.0423173970257973
1156,-0.15165003009477018
1157,-0.855361472483519
1158,-2.5998474660698583
1159,-2.8898470077174037
1160,-2.6035137343792862
1161,-3.3760719254186116
1162,-3.2758654930877484
1163,-3.3128839557757734
1164,-1.8603089608073846
1165,-0.7156065429621371
1166,0.5196763957081678
1167,-0.3636270315464952
1168,0.03211031523158814
1169,1.3531241277212684
1170,1.323007936092284
1171,1.0391373919688014
1172,0.07495281562279654
1173,0.9174804610537499
1174,0.950038792388994
1175,1.833214690047944
1176,1.388898935601949
1177,3.30845670517901
1178,2.7726179236295976
1179,1.0693578428067878
1180,1.1082343229970422
1181,1.4303356615851217
1182,2.5356066750825317
1183,1.648401109749475
1184,0.8252798406595864
1185,0.4087846467896841
1186,-0.07371017122892398
1187,-2.273893079564094
1188,-1.2019136560905779
1189,0.2625262987946919
1190,-0.5803622681292319
1191,-1.5291999946600838
1192,-1.460281691111542
1193,-2.099363336421382
1194,-0.9760744586343941
1195,-1.484149305319685
1196,-0.6353726051729734
1197,-1.8340341399041364
1198,-3.029171367414339
1199,-4.189727566467969
1200,-5.037304309387428
1201,-3.842151377489446
1202,-2.394249006087584
1203,-1.8879662024595876
1204,-1.3860810432594746
1205,-3.4657464909606874
1206,-1.7961274942155334
1207,-2.8075139913832934
1208,-1.040169497814051
1209,1.6145868321304144
1210,1.4355706295868584
1211,1.863282345909657
1212,2.2236800983509877
1213,0.5304209539612177
1214,-0.7178014423219071
1215,-1.3234750390890513
1216,-0.968106038721557
1217,0.045310059917029744
1218,0.1576423218033265
1219,1.2720318992786008
1220,0.5556215745570844
1221,-0.9874569938575316
1222,-0.8086828885713062
1223,-0.7440670668483126
1224,-2.09684876435517
