date,temperature
2015-05-09,20.22061706913943
2015-05-10,20.58117579042469
2015-05-11,20.728645304325873
2015-05-12,21.741837594778087
2015-05-13,20.57320272806475
2015-05-14,21.348250065667848
2015-05-15,20.75728371767564
2015-05-16,19.908972663292044
2015-05-17,20.491375999861827
2015-05-18,19.68642662410896
2015-05-19,20.7856263914792
2015-05-20,19.37924912328309
2015-05-21,19.365688315010733
2015-05-22,22.37399648315806
2015-05-23,20.50952501725156
2015-05-24,20.45560593337102
2015-05-25,21.080328556283696
2015-05-26,19.90692306521924
2015-05-27,20.082461907955395
2015-05-28,20.8109383252462
2015-05-29,20.583033515606754
2015-05-30,18.79568901915546
2015-05-31,21.128919671393355
2015-06-01,19.361820109065903
2015-06-02,18.743868138740197
2015-06-03,18.870818497770387
2015-06-04,19.42238242391872
2015-06-05,21.782885809844686
2015-06-06,18.358029521963353
2015-06-07,19.898787403800906
2015-06-08,17.07882578903945
2015-06-09,19.579366835285423
2015-06-10,20.597291075869386
2015-06-11,19.16993046345788
2015-06-12,18.634385376077102
2015-06-13,19.60269818807699
2015-06-14,20.099948584296587
2015-06-15,19.99066435467577
2015-06-16,21.495399275443425
2015-06-17,19.313253078019756
2015-06-18,18.284867114511545
2015-06-19,18.77779666805231
2015-06-20,18.774911005443144
2015-06-21,18.925076631694427
2015-06-22,18.69100577449018
2015-06-23,18.868030513304237
2015-06-24,16.586288461143987
2015-06-25,19.51872545067509
2015-06-26,17.76519093563856
2015-06-27,16.978660371788383
2015-06-28,19.083210591264205
2015-06-29,19.8300647262806
2015-06-30,18.772197850495218
2015-07-01,18.305192369575465
2015-07-02,16.924340864607746
2015-07-03,21.420077348583778
2015-07-04,18.961705835812886
2015-07-05,16.469468829415245
2015-07-06,16.832332223197184
2015-07-07,17.803616792627253
2015-07-08,15.764997306823252
2015-07-09,17.764573413816958
2015-07-10,16.943002865789957
2015-07-11,18.897235026732215
2015-07-12,18.512287417973923
2015-07-13,14.036340878330133
2015-07-14,17.272318223042127
2015-07-15,15.213935978242855
2015-07-16,18.419334514212146
2015-07-17,17.222637839364353
2015-07-18,17.612428948579772
2015-07-19,15.609933767840921
2015-07-20,19.016269798447397
2015-07-21,19.180660167606522
2015-07-22,15.413633440360165
2015-07-23,17.073910650254028
2015-07-24,15.754149833578083
2015-07-25,16.469834561016643
2015-07-26,14.91580427868642
2015-07-27,18.61205667607974
2015-07-28,15.145861954770089
2015-07-29,15.89147252995293
2015-07-30,16.78696717320725
2015-07-31,15.34706642187012
2015-08-01,15.776470997765335
2015-08-02,15.327357773533514
2015-08-03,15.784243088959206
2015-08-04,14.481023524455921
2015-08-05,15.301993350543512
2015-08-06,15.52185474061415
2015-08-07,15.312862110224216
2015-08-08,15.725244986643151
2015-08-09,15.25007137069334
2015-08-10,16.450934384928257
2015-08-11,15.105258103023683
2015-08-12,15.275868051627539
2015-08-13,14.589621907497257
2015-08-14,14.703826768417807
2015-08-15,13.767326719071402
2015-08-16,15.857136960215929
2015-08-17,13.81426874890096
2015-08-18,14.241790925043354
2015-08-19,15.520287679507751
2015-08-20,15.525518984749741
2015-08-21,14.51640528519812
2015-08-22,12.528424825856842
2015-08-23,15.412062642472279
2015-08-24,15.17574088393879
2015-08-25,13.127153224767474
2015-08-26,15.705083550920014
2015-08-27,13.899016302815571
2015-08-28,13.349513922722593
2015-08-29,14.777396359065294
2015-08-30,14.410922446203857
2015-08-31,14.83180191411154
2015-09-01,12.626331064399265
2015-09-02,16.69350045045258
2015-09-03,13.762259685903526
2015-09-04,12.605524577472334
2015-09-05,15.16444167837478
2015-09-06,13.965840238157853
2015-09-07,14.752277301468315
2015-09-08,13.926835336472571
2015-09-09,14.23568007556528
2015-09-10,14.576391684613283
2015-09-11,13.360676949880546
2015-09-12,15.047451778633622
2015-09-13,13.646502724129009
2015-09-14,13.14529825812803
2015-09-15,14.261029484476337
2015-09-16,14.683441635324655
2015-09-17,13.856437870866706
2015-09-18,13.079395116769524
2015-09-19,14.842397127263226
2015-09-20,11.97164995448894
2015-09-21,12.833556393369665
2015-09-22,14.105732451472251
2015-09-23,12.413911742057351
2015-09-24,14.070823876452758
2015-09-25,13.962615404235057
2015-09-26,15.099334524192495
2015-09-27,12.916671482549157
2015-09-28,13.25808460078956
2015-09-29,14.404923925319611
2015-09-30,11.053145223385087
2015-10-01,17.720570925250065
2015-10-02,13.161621435347108
2015-10-03,13.12486605764891
2015-10-04,15.035870409668469
2015-10-05,13.957751381941286
2015-10-06,11.874449466440247
2015-10-07,14.767471657301815
2015-10-08,15.048186372916517
2015-10-09,13.489548848090832
2015-10-10,13.700490289908547
2015-10-11,14.6316908781711
2015-10-12,12.969241012816655
2015-10-13,14.598277516301707
2015-10-14,14.324965674212585
2015-10-15,13.290642817719247
2015-10-16,12.445948109500252
2015-10-17,13.862800961486307
2015-10-18,13.101223000095217
2015-10-19,15.372762497522949
2015-10-20,14.364446227527466
2015-10-21,15.15164575448633
2015-10-22,14.397411783432872
2015-10-23,14.575181803095807
2015-10-24,13.345043578300315
2015-10-25,15.112340441370355
2015-10-26,16.47945443725824
2015-10-27,13.994408119088916
2015-10-28,13.683995779318394
2015-10-29,14.236279878075596
2015-10-30,13.879563986144397
2015-10-31,13.647789974856394
2015-11-01,14.688901106931883
2015-11-02,14.208500175339418
2015-11-03,16.319800669623515
2015-11-04,14.629953611599737
2015-11-05,15.055962618800999
2015-11-06,15.84823730177736
2015-11-07,14.384421655212153
2015-11-08,16.50989325397108
2015-11-09,14.068008209195128
2015-11-10,13.899618750665518
2015-11-11,14.473388631192561
2015-11-12,14.819458764213794
2015-11-13,13.320648812472358
2015-11-14,15.00611501783283
2015-11-15,13.094116433056078
2015-11-16,16.813397611578186
2015-11-17,15.094211860691974
2015-11-18,14.470466711702477
2015-11-19,14.201034505295917
2015-11-20,14.880749568858743
2015-11-21,15.12618319185628
2015-11-22,14.19304900456771
2015-11-23,14.396047292970849
2015-11-24,15.329270490729735
2015-11-25,14.98374293680941
2015-11-26,16.791249724983185
2015-11-27,17.08584021864358
2015-11-28,15.796497554415671
2015-11-29,16.403125678050966
2015-11-30,14.29075494040764
2015-12-01,16.71668053807328
2015-12-02,15.974483522796332
2015-12-03,16.652778587555595
2015-12-04,18.05216765840267
2015-12-05,13.455827533055228
2015-12-06,16.567645958445745
2015-12-07,14.997733089815942
2015-12-08,17.08997794000236
2015-12-09,14.866511308905036
2015-12-10,15.911614369942924
2015-12-11,16.813422844653005
2015-12-12,17.3708252067423
2015-12-13,16.78924249520425
2015-12-14,15.81335294814961
2015-12-15,16.1661374309372
2015-12-16,17.957751689487413
2015-12-17,16.95604739727453
2015-12-18,15.008675345460347
2015-12-19,18.10854081693155
2015-12-20,17.66280415307074
2015-12-21,18.278812633345957
2015-12-22,16.89439666513087
2015-12-23,18.359980722268585
2015-12-24,16.16094582524622
2015-12-25,18.18642175367935
2015-12-26,16.98231110182088
2015-12-27,18.448462028822796
2015-12-28,18.91459218685548
2015-12-29,16.89329678996827
2015-12-30,17.783741463895403
2015-12-31,17.960740060783944
2016-01-01,19.410395410596827
2016-01-02,18.904275549441415
2016-01-03,16.65726572659648
2016-01-04,18.7382860039348
2016-01-05,19.151964479684413
2016-01-06,20.875049536726053
2016-01-07,16.380031967278065
2016-01-08,17.819799655157126
2016-01-09,20.131742238329167
2016-01-10,16.97372951420175
2016-01-11,17.22840073715056
2016-01-12,19.355994038661667
2016-01-13,20.025110118681834
2016-01-14,18.067889835742463
2016-01-15,19.58548818463769
2016-01-16,19.144433685819465
2016-01-17,20.893040862337546
2016-01-18,19.134857762268588
2016-01-19,20.39077817081791
2016-01-20,18.184185638224996
2016-01-21,19.111142922974746
2016-01-22,19.28162821532341
2016-01-23,20.828865520235517
2016-01-24,20.221301443715717
2016-01-25,18.687040353130474
2016-01-26,20.470413488181048
2016-01-27,20.639228895744044
2016-01-28,19.642408349853532
2016-01-29,19.52857463083161
2016-01-30,19.666047881060674
2016-01-31,17.92490142530892
2016-02-01,20.24508479142215
2016-02-02,20.359190231723872
2016-02-03,19.0975511992335
2016-02-04,21.084977507051523
2016-02-05,18.603689011341576
2016-02-06,19.645615094889713
2016-02-07,19.793385831670765
2016-02-08,22.80381930506463
2016-02-09,18.554229658929675
2016-02-10,21.202117994623816
2016-02-11,21.71047300640173
2016-02-12,21.085395693725303
2016-02-13,22.101715605544697
2016-02-14,19.530887798755195
2016-02-15,18.04768056573233
2016-02-16,21.75316639277731
2016-02-17,19.446146840095775
2016-02-18,20.53676392166626
2016-02-19,19.56026513880523
2016-02-20,22.283246811295424
2016-02-21,22.103279316258863
2016-02-22,20.244778079474553
2016-02-23,22.23588016658408
2016-02-24,21.339125507762763
2016-02-25,21.067284007945556
2016-02-26,21.34345125154341
2016-02-27,21.07028368534851
2016-02-28,22.089640351321886
2016-02-29,21.761110434427206
2016-03-01,21.005389320440635
2016-03-02,22.667299898812406
2016-03-03,20.760041565377108
2016-03-04,21.871118098764082
2016-03-05,22.065325960387195
2016-03-06,23.364196686212463
2016-03-07,21.012925049173866
2016-03-08,23.739909036676345
2016-03-09,21.88728389489902
2016-03-10,21.46970175822448
2016-03-11,20.920999226297923
2016-03-12,22.455907941433697
2016-03-13,21.834357060580892
2016-03-14,20.47346530574671
2016-03-15,20.465369641896924
2016-03-16,21.172118978099167
2016-03-17,21.046306651341578
2016-03-18,23.18350705417539
2016-03-19,23.542273752273555
2016-03-20,22.94923135868223
2016-03-21,22.350578361145644
2016-03-22,21.42026539962539
2016-03-23,22.011382479424764
2016-03-24,23.018334725174075
2016-03-25,24.5233658428887
2016-03-26,23.070017391121613
2016-03-27,21.645206824104147
2016-03-28,22.033316291178366
2016-03-29,21.41343710136423
2016-03-30,21.05723603178546
2016-03-31,21.77746474592209
2016-04-01,22.234550368089632
2016-04-02,24.202968621376606
2016-04-03,22.061216030395986
2016-04-04,23.625313803028323
2016-04-05,24.113995433095862
2016-04-06,22.082920807264745
2016-04-07,23.9118726379648
2016-04-08,22.83342057822315
2016-04-09,21.466263444858868
2016-04-10,22.276155545085295
2016-04-11,21.974855395397103
2016-04-12,21.65688957652233
2016-04-13,21.684288695687727
2016-04-14,22.081846274897135
2016-04-15,22.414624739396384
2016-04-16,20.815409199652276
2016-04-17,21.848514988654706
2016-04-18,20.014324718869457
2016-04-19,22.134339248189367
2016-04-20,22.548807114642607
2016-04-21,21.97521201892121
2016-04-22,22.09835035543436
2016-04-23,22.439007396095512
2016-04-24,20.907599672137028
2016-04-25,21.39241048501137
2016-04-26,22.26483524485804
2016-04-27,22.825370744731988
2016-04-28,22.06732047954236
2016-04-29,24.626089690374133
2016-04-30,21.42121503461255
2016-05-01,22.697584739500115
2016-05-02,22.984174829037855
2016-05-03,21.268662106991123
2016-05-04,20.408640020136673
2016-05-05,19.93719740303764
2016-05-06,21.5131255637985
2016-05-07,22.61183379145828
2016-05-08,21.565605354732885
2016-05-09,21.40619174591518
2016-05-10,20.701922409355777
2016-05-11,21.78749516092544
2016-05-12,18.507621072958603
2016-05-13,21.304916444091912
2016-05-14,21.014374859290513
2016-05-15,19.289887722953097
2016-05-16,23.497817953399796
2016-05-17,19.17415465269114
2016-05-18,19.497135899741014
2016-05-19,19.299409078916263
2016-05-20,22.022359540403325
2016-05-21,19.572893725149534
2016-05-22,21.388879831468593
2016-05-23,21.238635511672335
2016-05-24,20.791609274734878
2016-05-25,18.85655767300481
2016-05-26,19.636054497365105
2016-05-27,22.322548411551296
2016-05-28,18.709448475158037
2016-05-29,19.203242825672486
2016-05-30,19.94875659546578
2016-05-31,21.055829871877958
2016-06-01,20.327981179380426
2016-06-02,20.856839976847848
2016-06-03,18.625424855620714
2016-06-04,20.979136728661526
2016-06-05,20.466920191657334
2016-06-06,17.808761001779136
2016-06-07,21.507781135510147
2016-06-08,22.347911150629844
2016-06-09,18.611420334270516
2016-06-10,19.536722136813673
2016-06-11,21.082636472102553
2016-06-12,17.563615734623426
2016-06-13,16.888249410362114
2016-06-14,17.654349016782852
2016-06-15,18.464443729701443
2016-06-16,18.384696327458645
2016-06-17,19.741227456702838
2016-06-18,19.267938772040523
2016-06-19,17.383406839272652
2016-06-20,19.492299930837028
2016-06-21,20.99284586727809
2016-06-22,20.112697536416928
2016-06-23,19.797645374977638
2016-06-24,18.564433977587026
2016-06-25,19.65232230261241
2016-06-26,17.244209748826123
2016-06-27,19.236271778344737
2016-06-28,18.161742043782755
2016-06-29,19.554834073908374
2016-06-30,18.68820847066666
2016-07-01,16.75235046707131
2016-07-02,18.14499033887711
2016-07-03,19.384459688500844
2016-07-04,16.49873129836736
2016-07-05,17.114105401739582
2016-07-06,16.793990540891066
2016-07-07,15.85303184016647
2016-07-08,18.732841936354237
2016-07-09,19.08415429292137
2016-07-10,18.402791616649107
2016-07-11,17.665771287815993
2016-07-12,17.244381429428362
2016-07-13,17.52641275593305
2016-07-14,16.29385174535534
2016-07-15,18.177141118687082
2016-07-16,18.29218972431716
2016-07-17,18.090008503560338
2016-07-18,16.267480239375228
2016-07-19,16.9326892899831
2016-07-20,16.57399675161875
2016-07-21,18.85391624335142
2016-07-22,16.858337137605915
2016-07-23,14.319693466495792
2016-07-24,16.992282903968132
2016-07-25,18.709132914396037
2016-07-26,17.20942011511874
2016-07-27,17.379857998576483
2016-07-28,16.305524770239234
2016-07-29,13.834866997910659
2016-07-30,13.967040698608864
2016-07-31,14.583578892197782
2016-08-01,15.866452534622065
2016-08-02,16.33117024510034
2016-08-03,16.727594015943588
2016-08-04,15.433493702012685
2016-08-05,16.93274335746779
2016-08-06,15.391770254689785
2016-08-07,14.825794342253761
2016-08-08,16.637553949913066
2016-08-09,14.463357629451263
2016-08-10,12.231619240585575
2016-08-11,14.18114045573373
2016-08-12,15.513401102044051
2016-08-13,11.652286678159058
2016-08-14,14.868809296694215
2016-08-15,14.848541234915475
2016-08-16,13.485791858285246
2016-08-17,13.369853512439242
2016-08-18,14.546065680031637
2016-08-19,14.397520016799998
2016-08-20,16.519834391137476
2016-08-21,15.412545194538325
2016-08-22,13.021359149396034
2016-08-23,13.849391963076915
2016-08-24,15.678656347856768
2016-08-25,17.066108744689654
2016-08-26,15.21413573454551
2016-08-27,15.083552743514543
2016-08-28,16.904935352273625
2016-08-29,14.607146166944549
2016-08-30,14.226746203686764
2016-08-31,12.866091073827834
2016-09-01,13.911709935379887
2016-09-02,17.108151765795753
2016-09-03,12.755011615940496
2016-09-04,14.44298336441644
2016-09-05,12.709068984628036
2016-09-06,14.523806953281055
2016-09-07,15.406461140307702
2016-09-08,14.021636425716197
2016-09-09,15.164254189261227
2016-09-10,15.127770399539328
2016-09-11,14.775213842374695
2016-09-12,16.275420920771108
2016-09-13,15.128787413864314
2016-09-14,13.807616099972781
2016-09-15,13.337096854325388
2016-09-16,13.1213730967827
2016-09-17,14.68958073671467
2016-09-18,13.714021318733641
2016-09-19,17.362588963575114
2016-09-20,16.2847844099504
2016-09-21,13.8038390619943
2016-09-22,13.654896468807491
2016-09-23,16.06782086194487
2016-09-24,11.770504227975328
2016-09-25,13.480776290221662
2016-09-26,15.156824463963915
2016-09-27,12.915856553565405
2016-09-28,13.433815781481906
2016-09-29,13.581462345786896
2016-09-30,14.793804763209708
2016-10-01,14.165053068882788
2016-10-02,14.482895597330655
2016-10-03,14.716284621832681
2016-10-04,14.040606561101086
2016-10-05,15.341278940125923
2016-10-06,13.138948791462495
2016-10-07,12.296633187069093
2016-10-08,11.895190113329589
2016-10-09,12.090857387150454
2016-10-10,13.385256080169537
2016-10-11,15.29290715047182
2016-10-12,14.277993751612417
2016-10-13,13.364043723550338
2016-10-14,12.812938266162531
2016-10-15,13.477722549013267
2016-10-16,13.644756428689261
2016-10-17,13.4689530276295
2016-10-18,12.447075460655817
2016-10-19,13.615350113253806
2016-10-20,15.428202241125428
2016-10-21,11.620549754294291
2016-10-22,13.964907260250822
2016-10-23,11.732685433247719
2016-10-24,14.52372769348571
2016-10-25,13.433944078430589
2016-10-26,11.856052668981594
2016-10-27,14.50874448840322
2016-10-28,16.598881152488854
2016-10-29,14.579817408980293
2016-10-30,15.8755009445903
2016-10-31,14.428790701342747
2016-11-01,11.959763197167987
2016-11-02,15.172749830970378
2016-11-03,14.118542724464277
2016-11-04,12.903284284811686
2016-11-05,15.637887526942148
2016-11-06,15.079587599036126
2016-11-07,14.145108013823666
2016-11-08,15.85847810732103
2016-11-09,13.812445611272377
2016-11-10,15.674117447461864
2016-11-11,13.8174294946757
2016-11-12,15.631614921652396
2016-11-13,13.715749274197089
2016-11-14,16.870327155218167
2016-11-15,15.435987913615541
2016-11-16,16.898635691635967
2016-11-17,14.241451742645769
2016-11-18,14.707085596236523
2016-11-19,16.33683309287096
2016-11-20,12.088391969770607
2016-11-21,14.153095783122845
2016-11-22,16.72620895655153
2016-11-23,16.098423423282707
2016-11-24,16.769438933407432
2016-11-25,15.278537849032801
2016-11-26,16.38308069104513
2016-11-27,14.885977576674438
2016-11-28,14.174009494642613
2016-11-29,13.844624192154592
2016-11-30,15.27497072223897
2016-12-01,15.337547015745947
2016-12-02,15.300871294673755
2016-12-03,11.857980879858252
2016-12-04,13.779202542368287
2016-12-05,15.599887191858539
2016-12-06,16.645506543052992
2016-12-07,15.669078586735637
2016-12-08,15.374380471514963
2016-12-09,13.719982064770793
2016-12-10,18.979888652827864
2016-12-11,15.297123880289275
2016-12-12,18.70330981115893
2016-12-13,18.621223028872443
2016-12-14,17.142651258718928
2016-12-15,16.192692520027407
2016-12-16,17.10470134814385
2016-12-17,15.628923129418839
2016-12-18,17.392272633232615
2016-12-19,17.150034462935793
2016-12-20,17.85220177815817
2016-12-21,18.421944683531287
2016-12-22,19.428619897837844
2016-12-23,16.951220537438612
2016-12-24,18.737423926118723
2016-12-25,16.60366490490131
2016-12-26,16.54863311817963
2016-12-27,16.948997809789464
2016-12-28,16.580952759238425
2016-12-29,19.0043459657867
2016-12-30,19.004686276587904
2016-12-31,19.492369672984413
2017-01-01,18.004044028345916
2017-01-02,18.432461004870895
2017-01-03,17.477858817894802
2017-01-04,16.859534956394285
2017-01-05,18.845756248465158
2017-01-06,18.69993667837469
2017-01-07,17.117915680274734
2017-01-08,19.21704113516834
2017-01-09,16.492727650021717
2017-01-10,18.43598810610812
2017-01-11,17.96220293030263
2017-01-12,18.151028683912394
2017-01-13,17.553358808213467
2017-01-14,20.063596428559244
2017-01-15,19.666564356192886
2017-01-16,20.47406160944828
2017-01-17,19.27677301227158
2017-01-18,17.628399235327144
2017-01-19,18.79679824998604
2017-01-20,17.886944787631716
2017-01-21,19.91769678232632
2017-01-22,20.884357308801153
2017-01-23,19.889158405342748
2017-01-24,18.8383177914326
2017-01-25,19.17637771622779
2017-01-26,19.927453413264047
2017-01-27,18.008524948848734
2017-01-28,19.983995709499325
2017-01-29,20.103650607973474
2017-01-30,19.27158437742757
2017-01-31,19.482880956890185
2017-02-01,20.247591364226476
2017-02-02,19.115675222678036
2017-02-03,19.171082711414563
2017-02-04,21.14897433635495
2017-02-05,20.53776343032446
2017-02-06,22.340145407443746
2017-02-07,19.195510678779733
2017-02-08,18.298548747003924
2017-02-09,21.616138047187935
2017-02-10,21.68772849385
2017-02-11,19.70452746097633
2017-02-12,18.87933624987097
2017-02-13,20.634962846765134
2017-02-14,18.638126617278715
2017-02-15,20.37805687156526
2017-02-16,18.216086446389397
2017-02-17,20.59516377212513
2017-02-18,18.381732868108543
2017-02-19,20.686523270670147
2017-02-20,22.835431454845157
2017-02-21,20.737167088107306
2017-02-22,22.023354325613912
2017-02-23,20.370713109451323
2017-02-24,20.110220770386825
2017-02-25,19.422547430670033
2017-02-26,22.506686637189883
2017-02-27,21.22583812528362
2017-02-28,23.27830402869576
2017-03-01,19.952048145536253
2017-03-02,21.133016927954504
2017-03-03,21.52882816172014
2017-03-04,23.160454874270176
2017-03-05,23.683174012554804
2017-03-06,20.74849324271411
2017-03-07,20.19575744529738
2017-03-08,19.50050755547271
2017-03-09,23.215536454948857
2017-03-10,21.532736362143595
2017-03-11,20.884724244148806
2017-03-12,21.624634324853098
2017-03-13,18.6392293486601
2017-03-14,19.660401488108448
2017-03-15,22.874243245646728
2017-03-16,22.24671041907525
2017-03-17,21.970623095002267
2017-03-18,20.60641961632581
2017-03-19,22.53002872803659
2017-03-20,23.97432141285946
2017-03-21,20.384978461844266
2017-03-22,21.885210602892705
2017-03-23,21.357328647399388
2017-03-24,22.323259246120774
2017-03-25,21.916620621900794
2017-03-26,21.73181977471386
2017-03-27,20.857042602070155
2017-03-28,21.90279825818621
2017-03-29,21.189451106427097
2017-03-30,21.754843417789754
2017-03-31,21.85703931557665
2017-04-01,22.719963918596818
2017-04-02,21.2363983950339
2017-04-03,21.546261188473324
2017-04-04,23.218728537024802
2017-04-05,21.667195616062283
2017-04-06,21.61046929672923
2017-04-07,22.956408054119727
2017-04-08,22.23959386050214
2017-04-09,22.01415518311581
2017-04-10,22.159825584235836
2017-04-11,20.398521659149623
2017-04-12,22.428576517386826
2017-04-13,23.454710277435716
2017-04-14,22.54831121651998
2017-04-15,19.970100031175793
2017-04-16,22.163772545639745
2017-04-17,20.720989384101347
2017-04-18,21.51790733704935
2017-04-19,21.927124084775286
2017-04-20,20.321381023669865
2017-04-21,23.334603206729643
2017-04-22,21.62722194658922
2017-04-23,22.63772985899996
2017-04-24,22.42433836546719
2017-04-25,23.250012396078994
2017-04-26,23.040837552970988
2017-04-27,19.814571716039232
2017-04-28,21.606711185386583
2017-04-29,18.963560063788552
2017-04-30,20.9583663350952
2017-05-01,22.320410748634615
2017-05-02,22.526626749307585
2017-05-03,22.94260153727951
2017-05-04,20.908199466731922
2017-05-05,21.708804997574074
2017-05-06,21.40437596173113
2017-05-07,22.769726484207986
2017-05-08,23.116023646772152
2017-05-09,20.739223419644347
2017-05-10,25.6694754454093
2017-05-11,21.08177739210374
2017-05-12,20.602948196044096
2017-05-13,21.718698503717697
2017-05-14,21.8646986822019
2017-05-15,21.564696885352813
2017-05-16,20.083368022036204
2017-05-17,22.583703495864277
2017-05-18,20.833449615625398
2017-05-19,22.565514534587383
2017-05-20,22.34249928170845
2017-05-21,19.092873735780724
2017-05-22,19.394414600242413
2017-05-23,19.317831668156284
2017-05-24,20.76597191513872
2017-05-25,20.477845337824693
2017-05-26,20.681506396061604
2017-05-27,19.3295652680704
2017-05-28,20.761108074353157
2017-05-29,21.877697284347438
2017-05-30,18.533642989094755
2017-05-31,19.843148674246763
2017-06-01,20.318034856093153
2017-06-02,19.80488832663384
2017-06-03,19.66433084440848
2017-06-04,21.963366777981943
2017-06-05,21.319946624408892
2017-06-06,20.737822681970837
2017-06-07,18.74287817740922
2017-06-08,22.283518808314568
2017-06-09,19.96466977975602
2017-06-10,18.774352745620366
2017-06-11,18.998968723025133
2017-06-12,18.752103961711917
2017-06-13,21.82021747496299
2017-06-14,19.45649063641811
2017-06-15,19.220579539884362
2017-06-16,16.495447308180328
2017-06-17,19.897616039977063
2017-06-18,17.676605916026677
2017-06-19,17.523925641359252
2017-06-20,19.547750391692187
2017-06-21,17.70915338407278
2017-06-22,19.680582850001397
2017-06-23,19.955984796246938
2017-06-24,16.394386327230283
2017-06-25,18.310110428819904
2017-06-26,16.51649843127601
2017-06-27,18.26227225192092
2017-06-28,19.362639423251114
2017-06-29,16.562733905352555
2017-06-30,20.293179812439174
2017-07-01,17.687836708618068
2017-07-02,16.571519845243525
2017-07-03,17.772612967696848
2017-07-04,18.80313386411267
2017-07-05,16.13073280831342
2017-07-06,17.716440699461923
2017-07-07,15.997170790531595
2017-07-08,19.021486273039798
2017-07-09,17.69348284236022
2017-07-10,16.928557711462545
2017-07-11,18.612667331499903
2017-07-12,15.75583408695002
2017-07-13,16.762027590412455
2017-07-14,19.381578313679324
2017-07-15,16.949620786567593
2017-07-16,18.659377991344048
2017-07-17,17.198472292294042
2017-07-18,16.057623064137815
2017-07-19,16.535610481334395
2017-07-20,16.85763888645691
